장소ID,장소명,도로명주소,장소상세설명,위도,경도,등록일시,수정일시,지번주소,사용여부
4670,스테이수산,제주특별자치도 서귀포시 수시로 37,"감귤체험,숙소",33.4485129,126.8873947,2021-12-16,2021-12-16,제주특별자치도 서귀포시 성산읍 수산리 563,y
4689,만장굴,,-,33.5207842,126.7799431,2021-12-19,2021-12-19,제주특별자치도 제주시 구좌읍 행원리 3397,y
4743,셋째날 숙소,제주특별자치도 제주시 도령로 142,제주도 서귀포시 상예동1149,33.2451491,126.3922644,2022-01-03,2022-01-03,제주특별자치도 서귀포시 예래동 5002,y
4720,제주부영호텔,,중문,33.1853088,126.4468847,2021-12-29,2021-12-29,대한민국,y
4739,공항근처숙소,제주특별자치도 제주시 명주길 8-8,공항근처숙소,33.4944602,126.4939858,2022-01-03,2022-01-03,제주특별자치도 제주시 연동 1930-5,y
4749,공항,제주특별자치도 제주시 다호길 130,오후 7시 도착,33.5050119,126.4930538,2022-01-05,2022-01-05,제주특별자치도 제주시 용담2동 1462,y
4758,윈드밀108,제주특별자치도 제주시 옹포2길 30,제주 제주시 한경면 두모1길 108,33.3571404,126.1820031,2022-01-07,2022-01-07,제주특별자치도 제주시 한경면 두모리,y
4455,자연스러운식당,제주특별자치도 서귀포시 이어도로1066번길 11 창고,식당,33.2452244,126.5248459,2021-08-15,2021-08-15,제주특별자치도 서귀포시 대륜동 34,y
4457,상가리야자숲,제주특별자치도 제주시 옹포2길 10,상가리야자숲,33.4481745,126.3564397,2021-08-15,2021-08-15,제주특별자치도 제주시 애월읍 하가리 655,y
4459,베케,제주특별자치도 서귀포시 일주동로 8232 동부도서관,베케,33.2619381,126.6081365,2021-08-15,2021-08-15,제주특별자치도 서귀포시 효돈동 1120-1,y
4465,제주공항,,첫날 공항동착,33.4966601,126.4961437,2021-08-21,2021-08-21,제주특별자치도 제주시 연동 119,y
4466,빌레,제주특별자치도 제주시 고내동길 21 이강연립주택,리조트,33.4684088,126.3501456,2021-08-21,2021-08-21,제주특별자치도 제주시 애월읍 고내리 115,y
4469,삼양 검은모래해변,,검은모래해변,33.5239519,126.5888408,2021-08-27,2021-08-27,제주특별자치도 제주시 삼양동 1676-1,y
4493,함덕해수욕장,제주특별자치도 제주시 신북로 577 대명리조트,함덕해수욕장,33.5413268,126.6718113,2021-09-12,2021-09-12,제주특별자치도 제주시 조천읍 함덕리 274,y
4473,제주도착,제주특별자치도 제주시 연삼로 64 제주세기아파트,공항도착,33.4931786,126.4995769,2021-09-03,2021-09-03,제주특별자치도 제주시 연동 310-20,y
4474,첫 숙박지 겸 여행지,제주특별자치도 제주시 연삼로 64 제주세기아파트,첫날 여행 후 첫 숙박지,33.2132854,126.2523845,2021-09-03,2021-09-03,제주특별자치도 서귀포시 대정읍 하모리,y
4480,삼거리농원,제주특별자치도 서귀포시 안덕면 사계남로 232-1,닭볶음탕,33.2339873,126.308782,2021-09-06,2021-09-06,제주특별자치도 서귀포시 안덕면 사계리 142-4,y
4481,무지개렌트카,제주특별자치도 제주시 신성마을1길 62 에코하우스,렌트카픽업,33.4957603,126.483846,2021-09-06,2021-09-06,제주특별자치도 제주시 도두동 1154,y
4491,렌터카 ,제주특별자치도 제주시 신산마을길 91,대여 : 10시,33.4880533,126.4519066,2021-09-12,2021-09-12,제주특별자치도 제주시 외도동 564-6,y
4494,김녕해수욕장,제주특별자치도 제주시 신북로 577 대명리조트,김녕해수욕장,33.5576361,126.7594273,2021-09-12,2021-09-12,제주특별자치도 제주시 구좌읍 김녕리,y
4495,평대해변,제주특별자치도 제주시 평대5길 37-2,평대해변,33.5321693,126.8415501,2021-09-12,2021-09-12,제주특별자치도 제주시 구좌읍 평대리 609,y
4496,세화해수욕장,제주특별자치도 제주시 평대5길 37-2,세화해수욕장,33.5247282,126.8611882,2021-09-12,2021-09-12,제주특별자치도 제주시 구좌읍 세화리,y
4497,비자림,제주특별자치도 제주시 평대5길 37-2,비자림,33.4826451,126.8066686,2021-09-12,2021-09-12,제주특별자치도 제주시 구좌읍 평대리 산15,y
4500,평대해변,제주특별자치도 제주시 평대5길 37-1,평대해변,33.5320523,126.8412921,2021-09-12,2021-09-12,제주특별자치도 제주시 구좌읍 평대리 613,y
4505,쇠소깍,제주특별자치도 제주시 평대5길 31-19,쇠소깍,33.2505462,126.6240056,2021-09-12,2021-09-12,제주특별자치도 서귀포시 남원읍 하례리,y
4510,중문 국수마을,제주특별자치도 서귀포시 천제연로 149,국수마을,33.2496257,126.4241845,2021-09-12,2021-09-12,제주특별자치도 서귀포시 중문동 2368-3,y
4519,이호테우,제주특별자치도 제주시 테우해안로 172-21,이호테우,33.4966124,126.4528183,2021-09-17,2021-09-17,제주특별자치도 제주시 이호동 1665-1,y
4520,국수만찬,제주특별자치도 제주시 연동13길 31 쉐르빌,국수만찬,33.4869634,126.4945664,2021-09-17,2021-09-17,제주특별자치도 제주시 연동 293-50,y
4521,렌터카,제주특별자치도 제주시 용문로 62,렌터카,33.5033279,126.5015836,2021-09-17,2021-09-17,제주특별자치도 제주시 용담2동 723,y
4530,자매국수,,제주 제주시 탑동로11길 6,33.5177917,126.5183099,2021-09-27,2021-09-27,제주특별자치도 제주시 삼도2동 1244-2,y
4699,케이테라피,제주특별자치도 제주시 신북로 584-13,마사지,33.4857771,126.4943034,2021-12-25,2021-12-25,제주특별자치도 제주시 연동 293,y
4567,신라호텔,제주특별자치도 서귀포시 중문관광로72번길 35 호텔롯데제주,신라호텔,33.2452219,126.4119206,2021-11-11,2021-11-11,제주특별자치도 서귀포시 색달동,y
4627,개똥이네 농장,,개똥이네 농장,33.4907082,126.6213169,2021-11-27,2021-11-27,제주특별자치도 제주시 봉개동 531,y
4631,평수포구,제주특별자치도 제주시 연동9길 39,포구산책,33.4222866,126.2654305,2021-11-29,2021-11-29,제주특별자치도 제주시 한림읍 한수리 841,y
4675,할매식당,제주특별자치도 서귀포시 안덕면 화순서동로 347,제주 서귀포시 서귀동 775-3 할매식당,33.2416224,126.5647586,2021-12-17,2021-12-17,제주특별자치도 서귀포시 송산동 770-7,y
4691,공항,,공항,33.5059186,126.4932254,2021-12-21,2021-12-21,제주특별자치도 제주시 용담2동 1984-5,y
4700,더숲아로마앤테라피,제주특별자치도 제주시 은남1길 45,마사지,33.4890376,126.4908771,2021-12-25,2021-12-25,제주특별자치도 제주시 연동 272-56,y
4704,제주공항,제주특별자치도 제주시 용문로 4,제주여행 시작!!,33.5052487,126.4968303,2021-12-28,2021-12-28,제주특별자치도 제주시 용담2동 1590-3,y
4486,칠돈가,,흑돼지,33.5381382,126.6732026,2021-09-09,2021-09-09,제주특별자치도 제주시 조천읍 함덕리 4172,y
4488,초롱민박,제주특별자치도 서귀포시 한도로242번길 10-9 해맞이콘도형민박,숙소,33.4663341,126.9321674,2021-09-09,2021-09-09,제주특별자치도 서귀포시 성산읍 성산리 252-7,y
4489,가스름식당,제주특별자치도 서귀포시 표선면 중산간동로 5238,돼지 두루치기,33.3516153,126.7722617,2021-09-09,2021-09-09,제주특별자치도 서귀포시 표선면 가시리 2076-1,y
4492,숙성도 노형점,제주특별자치도 제주시 신산마을길 91,숙성도,33.4839158,126.4844278,2021-09-12,2021-09-12,제주특별자치도 제주시 노형동 951,y
4499,하나로마트(성산점),제주특별자치도 제주시 평대5길 37-2,하나로마트,33.4454659,126.9114814,2021-09-12,2021-09-12,제주특별자치도 서귀포시 성산읍 고성리 1048-7,y
4501,다모르펜션,제주특별자치도 제주시 평대5길 37-1,오조로 149-33,33.4635688,126.9105271,2021-09-12,2021-09-12,제주특별자치도 서귀포시 성산읍 오조리 667,y
4502,광치기해변,제주특별자치도 제주시 평대5길 37-1,광치기해변,33.450321,126.9246259,2021-09-12,2021-09-12,제주특별자치도 서귀포시 성산읍 고성리,y
